208855672 , -0.01147461 , 0.001708984 , 1.03125 , 0.1219512 , -0.304878 , -0.7317073 , -32.58258 , -19.81982 , 98.4985
208868288 , -0.006347656 , 0.005859375 , 1.030273 , -0.2439024 , -0.4268293 , -0.5487805 , -32.88288 , -19.21922 , 100.1502
208880920 , -0.01538086 , 0.006591797 , 1.030029 , 0.06097561 , -0.304878 , -0.6707317 , -32.88288 , -18.91892 , 99.0991
208893607 , -0.01074219 , 0.006835938 , 1.029785 , 0.0 , -0.3658537 , -0.6097561 , -34.53453 , -19.66967 , 99.0991
208906217 , -0.01245117 , 0.006835938 , 1.030273 , 0.1829268 , -0.4878049 , -0.5487805 , -34.83484 , -19.51952 , 98.94895
208918910 , -0.01464844 , 0.0002441406 , 1.032471 , -0.1219512 , -0.4878049 , -0.6097561 , -32.58258 , -18.01802 , 98.94895
208931548 , -0.01269531 , 0.003662109 , 1.03125 , 0.0 , -0.2439024 , -0.5487805 , -33.48348 , -18.16817 , 98.34835
208944104 , -0.0144043 , 0.005126953 , 1.03125 , 0.1219512 , -0.2439024 , -0.5487805 , -32.13213 , -19.21922 , 98.64865
208956638 , -0.01123047 , 0.00390625 , 1.033447 , 0.06097561 , -0.304878 , -0.4878049 , -33.33334 , -18.76877 , 98.94895
208969255 , -0.008544922 , 0.0009765625 , 1.030518 , 0.1219512 , -0.6097561 , -0.6097561 , -33.33334 , -18.76877 , 98.94895
208981933 , -0.01147461 , 0.001708984 , 1.032715 , 0.304878 , -0.1829268 , -0.5487805 , -33.03304 , -18.76877 , 99.54955
208994595 , -0.005859375 , 0.008789063 , 1.027588 , 0.1219512 , -0.6707317 , -0.5487805 , -33.03304 , -18.76877 , 99.54955
209007281 , -0.01245117 , 0.005371094 , 1.025879 , 0.0 , -0.2439024 , -0.7926829 , -34.53453 , -19.96997 , 99.6997
209019924 , -0.01318359 , 0.0078125 , 1.032715 , 0.1829268 , -0.4878049 , -0.6097561 , -32.58258 , -20.12012 , 99.24925
209032512 , -0.01269531 , 0.005859375 , 1.027344 , 0.1829268 , -0.4878049 , -0.7317073 , -34.08408 , -19.06907 , 100.0
209045175 , -0.01000977 , 0.003173828 , 1.033936 , 0.1219512 , -0.5487805 , -0.6707317 , -33.33334 , -18.31832 , 100.0
209057746 , -0.01147461 , 0.003662109 , 1.031494 , 0.2439024 , -0.4878049 , -0.6097561 , -33.18319 , -18.16817 , 98.34835
209070369 , -0.01025391 , 0.002441406 , 1.035645 , 0.1829268 , -0.5487805 , -0.7926829 , -33.18319 , -17.71772 , 98.04805
209082995 , -0.01123047 , 0.002441406 , 1.032959 , 0.304878 , -0.1219512 , -0.5487805 , -34.53453 , -20.42042 , 100.1502
209095525 , -0.005371094 , 0.001464844 , 1.033203 , 0.06097561 , -0.3658537 , -0.7317073 , -33.48348 , -18.46847 , 98.34835
209108221 , -0.01245117 , 0.005371094 , 1.0354 , 0.0 , -0.2439024 , -0.6097561 , -32.88288 , -19.96997 , 100.1502
209120787 , -0.008789063 , 0.005615234 , 1.030273 , 0.1219512 , -0.304878 , -0.6707317 , -32.58258 , -20.57057 , 100.3003
209133354 , -0.007568359 , 0.00390625 , 1.029541 , 0.0 , -0.4878049 , -0.5487805 , -32.88288 , -20.42042 , 98.04805
209145925 , -0.008544922 , 0.01025391 , 1.032959 , 0.1829268 , -0.1829268 , -0.4878049 , -33.33334 , -19.51952 , 98.94895
209158594 , -0.01123047 , 0.005126953 , 1.031982 , -0.06097561 , -0.1829268 , -0.4878049 , -34.38438 , -19.51952 , 99.24925
209171382 , -0.01269531 , 0.005371094 , 1.029297 , -0.06097561 , -0.06097561 , -0.3658537 , -33.33334 , -18.31832 , 98.4985
209184094 , -0.0078125 , 0.001220703 , 1.037842 , 0.06097561 , -0.1829268 , -0.6097561 , -31.98198 , -20.12012 , 98.1982
209196686 , -0.008300781 , 0.005859375 , 1.033936 , 0.1219512 , -0.1219512 , -0.4268293 , -33.03304 , -18.31832 , 98.4985
209209294 , -0.006347656 , 0.0002441406 , 1.033447 , 0.06097561 , -0.6097561 , -0.4878049 , -33.03304 , -19.51952 , 98.1982
209221942 , -0.0144043 , 0.002197266 , 1.029785 , 0.1219512 , -0.6097561 , -0.7317073 , -33.78378 , -19.06907 , 100.0
209234521 , -0.01245117 , 0.003662109 , 1.031494 , 0.0 , -0.3658537 , -0.6097561 , -34.38438 , -19.51952 , 98.94895
209247137 , -0.01074219 , 0.0009765625 , 1.033691 , 0.2439024 , -0.1829268 , -0.6097561 , -34.38438 , -18.31832 , 99.24925
209259773 , -0.007568359 , 0.0009765625 , 1.034424 , 0.3658537 , -0.06097561 , -0.6097561 , -34.23423 , -19.66967 , 98.34835
209272471 , -0.006591797 , 0.004394531 , 1.0271 , 0.2439024 , -0.3658537 , -0.4878049 , -34.98499 , -19.96997 , 99.0991
209285196 , -0.008789063 , 0.0 , 1.030273 , 0.1219512 , -0.4878049 , -0.6097561 , -31.83183 , -20.42042 , 98.34835
209297711 , -0.01123047 , 0.002929688 , 1.029297 , -0.06097561 , -0.1829268 , -0.6707317 , -31.98198 , -19.51952 , 98.94895
209310423 , -0.009033203 , 0.004394531 , 1.030518 , 0.2439024 , -0.304878 , -0.6707317 , -32.58258 , -19.51952 , 99.24925
209323010 , -0.008789063 , -0.002197266 , 1.03125 , 0.1219512 , -0.304878 , -0.6707317 , -32.43243 , -19.66967 , 98.34835
209335620 , -0.009521484 , 0.005371094 , 1.034668 , 0.06097561 , -0.304878 , -0.3658537 , -33.33334 , -18.31832 , 100.0
209348233 , -0.01025391 , 0.007568359 , 1.028809 , 0.0 , -0.2439024 , -0.4878049 , -33.48348 , -19.96997 , 99.0991
209360840 , -0.006591797 , 0.002929688 , 1.029053 , 0.0 , -0.3658537 , -0.3658537 , -34.23423 , -19.21922 , 98.04805
209373512 , -0.009765625 , 0.003417969 , 1.036865 , 0.1219512 , -0.1829268 , -0.4268293 , -32.58258 , -18.01802 , 98.94895
209386176 , -0.01098633 , 0.007568359 , 1.032959 , 0.2439024 , -0.6707317 , -0.5487805 , -33.78378 , -19.81982 , 98.4985
209398873 , -0.01049805 , 0.005126953 , 1.028076 , -0.2439024 , -0.1829268 , -0.4268293 , -32.43243 , -18.46847 , 98.04805
209411491 , -0.006347656 , 0.006591797 , 1.029297 , -0.1219512 , -0.304878 , -0.3658537 , -32.13213 , -20.72072 , 100.1502
209424050 , -0.007568359 , 0.002685547 , 1.033203 , 0.0 , -0.3658537 , -0.6097561 , -33.48348 , -18.16817 , 99.3994
209436685 , -0.01000977 , 0.007324219 , 1.032227 , -0.1829268 , -0.1219512 , -0.6707317 , -32.43243 , -18.91892 , 99.3994
209449291 , -0.006591797 , 0.003173828 , 1.027588 , 0.1219512 , -0.2439024 , -0.4878049 , -32.28228 , -18.31832 , 98.1982
209461954 , -0.01123047 , 0.00390625 , 1.026123 , 0.0 , -0.304878 , -0.7317073 , -34.23423 , -19.66967 , 98.64865
209474450 , -0.01123047 , 0.002685547 , 1.033203 , -0.06097561 , 0.0 , -0.304878 , -32.13213 , -18.91892 , 100.1502
209486948 , -0.01049805 , 0.005126953 , 1.032471 , 0.06097561 , -0.304878 , -0.4878049 , -32.58258 , -18.76877 , 99.24925
209499650 , -0.008544922 , 0.005126953 , 1.028076 , 0.06097561 , -0.3658537 , -0.6707317 , -33.03304 , -19.51952 , 99.24925
209512305 , -0.0078125 , 0.006835938 , 1.031494 , 0.1829268 , -0.3658537 , -0.5487805 , -33.18319 , -19.66967 , 98.34835
209524962 , -0.01318359 , 0.003662109 , 1.029297 , 0.0 , -0.304878 , -0.6097561 , -33.18319 , -18.91892 , 98.34835
209537577 , -0.01513672 , -0.0007324219 , 1.026855 , 0.1829268 , -0.3658537 , -0.5487805 , -33.33334 , -20.57057 , 99.24925
209550190 , -0.007568359 , 0.006103516 , 1.025635 , 0.1219512 , -0.1829268 , -0.6097561 , -32.88288 , -18.16817 , 98.34835
209562891 , -0.01025391 , -0.0002441406 , 1.034668 , 0.1219512 , -0.3658537 , -0.5487805 , -34.23423 , -19.21922 , 99.6997
209575523 , -0.008544922 , 0.004394531 , 1.029053 , 0.06097561 , -0.3658537 , -0.3658537 , -32.88288 , -19.96997 , 99.6997
209588245 , -0.01123047 , 0.002929688 , 1.028564 , 0.0 , -0.1829268 , -0.5487805 , -33.03304 , -19.51952 , 98.4985
209600846 , -0.01147461 , 0.003173828 , 1.029297 , -0.06097561 , -0.4268293 , -0.5487805 , -32.88288 , -19.96997 , 99.6997
209613568 , -0.01049805 , 0.002685547 , 1.029785 , -0.06097561 , -0.4878049 , -0.6097561 , -32.58258 , -20.12012 , 98.94895
209626241 , -0.007568359 , 0.003662109 , 1.032227 , 0.1829268 , -0.3658537 , -0.8536586 , -33.03304 , -18.76877 , 97.8979
209638927 , -0.01220703 , 0.002197266 , 1.028564 , -0.1219512 , -0.4268293 , -0.4268293 , -33.78378 , -17.56757 , 98.94895
209651574 , -0.0078125 , -0.0009765625 , 1.029541 , 0.304878 , -0.2439024 , -0.3658537 , -33.18319 , -18.91892 , 98.64865
209664213 , -0.01318359 , 0.008789063 , 1.030518 , 0.304878 , -0.4268293 , -0.4268293 , -32.58258 , -19.06907 , 100.6006
209676814 , -0.01000977 , 0.007080078 , 1.034668 , 0.06097561 , -0.2439024 , -0.3658537 , -34.23423 , -18.91892 , 100.1502
209689437 , -0.009521484 , 0.008300781 , 1.029541 , -0.304878 , -0.5487805 , -0.4878049 , -34.08408 , -18.76877 , 99.54955
209702111 , -0.01611328 , 0.005371094 , 1.029297 , 0.0 , -0.4268293 , -0.6097561 , -33.93393 , -19.21922 , 100.7508
209714694 , -0.01098633 , 0.002197266 , 1.033447 , 0.1219512 , -0.06097561 , -0.6097561 , -33.78378 , -18.31832 , 97.14715
209727352 , -0.01318359 , 0.002197266 , 1.032471 , 0.2439024 , -0.1219512 , -0.4878049 , -32.88288 , -19.66967 , 97.5976
209739962 , -0.008056641 , 0.001953125 , 1.029053 , 0.2439024 , -0.1829268 , -0.6097561 , -33.33334 , -19.06907 , 100.3003
209752557 , -0.01025391 , 0.003417969 , 1.030762 , -0.06097561 , -0.1829268 , -0.5487805 , -33.03304 , -19.06907 , 98.1982
209765235 , -0.01171875 , 0.005859375 , 1.025635 , 0.1219512 , -0.2439024 , -0.4878049 , -33.33334 , -19.51952 , 98.1982
209777837 , -0.006103516 , 0.0009765625 , 1.033691 , -0.2439024 , -0.304878 , -0.7926829 , -32.13213 , -19.66967 , 98.34835
209790444 , -0.01196289 , -0.0002441406 , 1.029785 , 0.2439024 , -0.2439024 , -0.4268293 , -34.08408 , -19.06907 , 98.94895
209803041 , -0.008056641 , 0.00390625 , 1.030273 , 0.06097561 , -0.2439024 , -0.8536586 , -32.28228 , -19.06907 , 99.54955
209815677 , -0.01000977 , 0.001953125 , 1.031494 , -0.1829268 , -0.304878 , -0.6097561 , -33.18319 , -19.21922 , 98.64865
209828276 , -0.01196289 , 0.00390625 , 1.030762 , 0.1219512 , -0.4268293 , -0.6097561 , -33.18319 , -19.66967 , 99.0991
209840892 , -0.01489258 , 0.007568359 , 1.029785 , -0.3658537 , -0.304878 , -0.6097561 , -32.43243 , -19.66967 , 99.0991
209853580 , -0.01464844 , 0.002685547 , 1.025879 , -0.06097561 , -0.4878049 , -0.6097561 , -33.33334 , -18.01802 , 97.44745
209866244 , -0.009521484 , 0.005126953 , 1.034912 , 0.304878 , -0.5487805 , -0.4268293 , -33.93393 , -18.91892 , 99.0991
209878926 , -0.01635742 , 0.005126953 , 1.031738 , -0.06097561 , -0.2439024 , -0.5487805 , -32.58258 , -18.01802 , 99.24925
209891544 , -0.01513672 , 0.003417969 , 1.032959 , 0.06097561 , -0.1829268 , -0.3658537 , -31.98198 , -19.81982 , 98.4985
209904271 , -0.01416016 , 0.006347656 , 1.026855 , 0.1829268 , -0.6097561 , -0.5487805 , -33.33334 , -20.12012 , 98.94895
209916899 , -0.01245117 , 0.004394531 , 1.029785 , -0.2439024 , -0.3658537 , -0.4878049 , -31.83183 , -18.46847 , 98.34835
209929500 , -0.0078125 , 0.006347656 , 1.036621 , 0.06097561 , -0.06097561 , -0.6707317 , -33.93393 , -18.46847 , 99.3994
